artist_name,track_name,energy,danceability,instrumentalness,valence,loudness,acousticness
paul simon,april come she will,0.1611349623731992,0.3360771146972816,0.1417004048582996,0.219909315746084,0.5051919083147449,0.8875500879016948
the police,king of pain,0.7257171595349123,0.494205566987978,0.0001943319838056,0.6413849958779883,0.6872035484449914,0.3905616371100774
pretenders,up the neck,0.8648606442963984,0.6274233726849344,0.0437246963562753,0.7207337180544104,0.7210727379945132,0.0079006103419782
junior m.a.f.i.a.,players anthem,0.7617543210558726,0.6545001624607386,4.5546558704453445e-06,0.7124896949711458,0.6799989744378637,0.1204810446596834
chet baker,deep in a dream,0.1010730265049318,0.1887793783169067,0.8046558704453441,0.0983099752679307,0.421326564623234,0.8935741903355325
avril lavigne,wish you were here,0.8658616765608694,0.4248889851619192,0.0,0.3260511129431163,0.8157321231700125,0.0324287474184211
deap vally,bring it on,0.6226108362943867,0.5960142965450017,0.0006852226720647,0.5877988458367682,0.7424813475886469,0.2670675372164028
can't hang,just for you,0.6266149653522712,0.7270659590598939,1.2348178137651822e-06,0.870156636438582,0.7375073712278541,0.0127500128012176
trapt,bring it,0.9759752256526928,0.4725441351673346,2.307692307692308e-06,0.3219291014014839,0.8021177858113477,0.0002228917900519
jake bugg,broken,0.4424250286895846,0.4086429112964367,0.008997975708502,0.1704451772464962,0.6867164064302745,0.3363447152055374
ziggy marley & the melody makers,what's true,0.4073888994330953,0.7584750351998268,0.0008937246963562,0.8639736191261335,0.5270363818167834,0.0697781825082153
gyptian,is there a place,0.4954797387065541,0.8916928408967834,0.0,0.8330585325638913,0.6699484655026535,0.3102402713255736
merle haggard,sing me back home,0.6336221912035691,0.494205566987978,1.0526315789473683e-06,0.6846661170651276,0.7498397559162115,0.4377504395084734
kankick,the finer things,0.5785654166576573,0.857034549983754,0.0,0.478565539983512,0.6973309745404199,0.0870472761518836
shawn mendes,never be alone,0.4664498030368916,0.3404094010614102,5.870445344129554e-05,0.2600989282769992,0.736610004358639,0.5160637711483647
aretha franklin,sweet lover,0.3853661896147306,0.688075381782736,0.0,0.648598516075845,0.6462836192087787,0.7991965855387405
khalid,keep me,0.5745612875997728,0.7758041806563415,0.0,0.6589035449299256,0.7148680870702253,0.3694772785916452
grace jones,pride,0.6316201266746269,0.7281490306509262,0.0036133603238866,0.7732893652102226,0.6246442581339896,0.0782119259155882
culture,behold,0.6836738044271251,0.8137116863424673,0.0010627530364372,0.9711459192085736,0.6728713175909544,0.0263042432773526
neil sedaka,no vacancy,0.8178121278662557,0.6144265135925485,4.473684210526316e-05,0.97320692497939,0.8189626438991872,0.7168671856096243
311,two drops in the ocean,0.7197109659480857,0.539694573811329,0.0,0.6527205276174772,0.7518396020818912,0.1445774543950345
